Id,Predicted
1365,78064.41848924205
1366,507306.1406036071
1367,305496.2287476095
1368,988035.7663880786
1369,282233.3828514989
1370,377549.2127566174
1371,137314.22223354247
1372,67315.43870860674
1373,556885.2393465014
1374,688761.4101352711
1375,164578.95595447542
1376,568070.8413762632
1377,377484.9267062019
1378,179421.88726555908
1379,205622.74012925834
1380,758036.2390174934
1381,253164.05921003813
1382,644911.4501788579
1383,303937.6840345936
1384,218234.8069156284
1385,197627.26954940238
1386,115928.90953923023
1387,1610543.0390622825
1388,1668786.1812243676
1389,568070.8413762632
1390,702278.6141829393
1391,990574.6658364903
1392,496066.9017762865
1393,501841.1685734021
1394,566760.6224453785
1395,1383322.496561977
1396,474609.28047346114
1397,356549.19717586506
1398,650544.4029215972
1399,192713.18061820004
1400,679488.7283241078
1401,351762.03541502997
1402,272607.2891193221
1403,623678.8988190759
1404,189924.76751769657
1405,578659.750304294
1406,700374.9782005996
1407,540738.2434896406
1408,145241.38936245017
1409,164390.72028997526
1410,361943.0759666006
1411,53841.22077585727
1412,48816.941146610494
1413,518197.3740099377
1414,879650.2175111617
1415,117621.04874600237
1416,272037.894715439
1417,473749.9924383612
1418,196731.15496693715
1419,207741.177473323
1420,175678.46388620217
1421,379131.6296808261
1422,644789.5822587549
1423,235242.81259591502
1424,6036953.241422995
1425,488098.2559700856
1426,209191.37047644166
1427,809453.4164173154
1428,404380.3561887142
1429,553151.6115522798
1430,688016.9942386539
1431,623678.8988190759
1432,606312.24964792
1433,505621.3762930765
1434,464853.84904165386
1435,2679855.686280556
1436,236317.28913745243
1437,500326.1972071376
1438,167982.35177904213
1439,1007218.4238949472
1440,707438.6189584478
1441,417910.0910468854
1442,287440.7825377678
1443,525393.3904032721
1444,407062.8969599689
1445,990574.6658364903
1446,583645.0189899001
1447,573104.956324873
1448,193393.1228680554
1449,391930.59815697226
1450,2671534.269665641
1451,261211.84873558878
1452,592599.5412138352
1453,416805.2078930805
1454,435150.403271568
1455,746843.3558443452
1456,444270.81343555107
1457,631997.0836023896
1458,343912.81864469376
1459,634010.4079893976
1460,538129.9568818789
1461,564709.3313515406
1462,356549.19717586506
1463,611432.4486063306
1464,283904.60427531943
1465,5458533.49611378
1466,296033.9744881433
1467,492453.7287210001
1468,50931.958013008334
1469,573362.1768671642
1470,440243.23296087363
1471,634010.4079893976
1472,637851.3516857593
1473,232661.46222423398
1474,596396.235243506
1475,533766.2964294452
1476,755916.3305563634
1477,397197.73025358503
1478,63171.50268026532
1479,318371.33444752893
1480,711350.9343297625
1481,778387.276892415
1482,1017016.9780372127
1483,876214.3294643295
1484,1785132.6324103929
1485,422832.9395923623
1486,341365.97551784106
1487,920763.9755074008
1488,207365.87106858124
1489,211605.05953098563
1490,266577.89283876395
1491,137463.85506139635
1492,513889.43755446567
1493,1782383.3323949648
1494,243291.77867651294
1495,413494.9267916954
1496,420642.7192382275
1497,627129.7242599863
1498,248833.93944492613
1499,3799701.936143293
1500,649065.8546616656
1501,474609.28047346114
1502,686322.8720971479
1503,647897.3997266775
1504,612008.5721611137
1505,162395.10602866695
1506,472000.7852641293
1507,2475579.9579467336
1508,5149120.835784349
1509,323850.3752403317
1510,170793.86470050522
1511,130999.68415029845
1512,420782.82226458663
1513,187713.89845369666
1514,546266.6311308913
1515,112861.31189022824
1516,287571.04019821616
1517,189007.82143008284
1518,545330.8414610989
1519,366258.372868451
1520,166992.9490763269
1521,115574.78108705144
1522,48741.613487614064
1523,132886.55745947108
1524,538023.6822808873
1525,194349.29787944502
1526,298002.8370986693
1527,223537.9640463718
1528,1829587.6403940846
1529,285175.7806375867
1530,354142.75752395525
1531,590226.1998270121
1532,1415698.6489012325
1533,189426.51424578784
1534,895348.7157549843
1535,459744.6960987131
1536,212929.23543400402
1537,596765.1818001177
1538,665781.1755354488
1539,464853.84904165386
1540,306914.54575054033
1541,43747.32437519185
1542,400880.07806078
1543,1083663.3218354313
1544,402292.0388936722
1545,121357.4701224025
1546,785118.6958300393
1547,621925.678215218
1548,274585.10310827673
1549,512200.5699359003
1550,316383.0802075337
1551,497526.9687107659
1552,280655.11844694946
1553,1997062.059474284
1554,507020.8609400088
1555,632696.3337797078
1556,396335.47263892146
1557,360726.4743093541
1558,280456.77649709384
1559,256758.58298333257
1560,895649.282303384
1561,538117.752243407
1562,578726.6088140584
1563,662029.6604280423
1564,525393.3904032721
1565,613770.599984944
1566,172045.83567025728
1567,79869.88329764215
1568,161094.9907998342
1569,742318.5228492535
1570,1036704.3887951829
1571,499238.8491397753
1572,342727.52950727456
1573,1052731.3026876582
1574,749264.0438007138
1575,431840.1070042142
1576,917322.2135104451
1577,609673.0804005909
1578,652493.517909766
1579,900485.8739225365
1580,1550467.5467610057
1581,171639.7477718159
1582,825701.7052519249
1583,401553.4184358648
1584,1147823.5831274092
1585,595537.580029362
1586,857524.0374047343
1587,758297.167475742
1588,895702.0042279884
1589,661997.1831529012
1590,359714.87246668886
1591,701621.6499712331
1592,117143.7440733495
1593,205367.2347006281
1594,463694.67960539483
1595,232661.46222423398
1596,205592.22931449633
1597,106668.81759088012
1598,246173.8109767121
1599,407437.61970083683
1600,959480.9189124351
1601,255062.99677193223
1602,567498.8509931215
1603,542945.4714178087
1604,2483396.280268232
1605,72234.31051982305
1606,422654.349491811
1607,313603.35927240876
1608,172478.8992854808
1609,358506.2246496986
1610,212153.51673572476
1611,87520.40500780298
1612,3799701.936143293
1613,242947.79865432534
1614,787025.0274420838
1615,1155971.8343553336
1616,3799701.936143293
1617,195354.09005702788
1618,119872.48329033586
1619,189756.92259065196
1620,477087.96889324614
1621,432158.43262880796
1622,374425.07778624794
1623,141586.59533840956
1624,696556.5141349159
1625,538023.6822808873
1626,689912.3929569212
1627,128306.24954761053
1628,214679.8546215523
1629,609740.9766797227
1630,504706.46183727885
1631,755784.5487920243
1632,600814.9370564276
1633,277420.5149630644
1634,86919.38506824
1635,134036.90588304657
1636,1083663.3218354313
1637,949057.4651332969
1638,80329.3862704782
1639,273946.7262006168
1640,400530.1286444803
1641,757767.9124952805
1642,421883.9109972245
1643,589705.6884568584
1644,619296.4775542207
1645,715031.0400263161
1646,569500.2326108802
1647,122391.84301658174
1648,665165.3170504957
1649,319880.10593030957
1650,336834.2468955147
1651,514656.83025631873
1652,230313.98283882867
1653,513655.61766120873
1654,108009.69581434935
1655,94640.18969908849
1656,133143.64135348497
1657,612008.5721611137
1658,5458533.49611378
1659,649029.8922683633
1660,463858.5654575392
1661,302922.3499200964
1662,211186.02089671383
1663,538023.6822808873
1664,567448.3709107782
1665,402398.6698044615
1666,745460.9486508592
1667,495538.29109515273
1668,320248.2834274602
1669,952887.8368943635
1670,1111981.8654255746
1671,1007218.4238949472
1672,730972.1924170185
1673,116898.48848188363
1674,600540.3448816659
1675,309846.23075007816
1676,282233.3828514989
1677,525393.3904032721
1678,702278.6141829393
1679,385535.8115541639
1680,499791.3804476116
1681,623736.1402551333
1682,274585.10310827673
1683,544225.150204932
1684,895702.0042279884
1685,411144.39481889334
1686,1669221.4021339756
1687,266197.6574394765
1688,98697.23144019871
1689,506139.0053291304
1690,538023.6822808873
1691,631997.0836023896
1692,324494.5208741685
1693,172478.8992854808
1694,523902.75584074575
1695,421715.91864316416
1696,278236.50590488897
1697,363997.2404874461
1698,81812.92185394047
1699,342727.52950727456
1700,464449.1453965974
1701,375291.98650867486
1702,676683.4876316617
1703,232661.46222423398
1704,523902.75584074575
1705,348549.4978315426
1706,410484.12782267557
1707,304078.5767024387
1708,500326.1972071376
1709,643920.8916791871
1710,111678.2791230026
1711,405143.3654044727
1712,57403.045685163546
1713,2671534.269665641
1714,415133.86822182254
1715,831269.3054931044
1716,653283.5476409271
1717,190037.0171208785
1718,363997.2404874461
1719,650544.4029215972
1720,722026.750954787
1721,219136.61731670744
1722,248211.84008953525
1723,312760.37804729526
1724,661060.62900987
1725,700283.0049643066
1726,299897.9719165102
1727,2392027.5355096455
1728,542329.6525483921
1729,242875.3437359043
1730,388632.6024498584
1731,93244.2805121277
1732,700069.0156293373
1733,232914.8952249368
1734,334752.1894959454
1735,248136.8084234222
1736,398765.91572647454
1737,336834.2468955147
1738,321333.7458628099
1739,294223.9161761408
1740,1405264.806733224
1741,235242.81259591502
1742,3018690.422938134
1743,99108.40333286976
1744,302641.429899587
1745,502306.4491235763
1746,589705.6884568584
1747,353815.43416434806
1748,76030.01448304729
1749,123757.31141979332
1750,437067.9878676677
1751,584309.1470997201
1752,926870.1289494869
1753,902351.9092977933
1754,126174.55325390816
1755,330286.5897917246
1756,2936928.89944386
1757,243868.01105934288
1758,259470.10704753397
1759,432067.95167476166
1760,518847.25436599535
1761,310254.5441944498
1762,444270.81343555107
1763,798792.2714937011
1764,393681.557073168
1765,1106193.7897295963
1766,342183.41461279866
1767,372265.99238863855
1768,2497566.780846963
1769,179822.5148159715
1770,653109.3617913316
1771,371767.9946684227
1772,514656.83025631873
1773,2679855.686280556
1774,305938.6397426141
1775,230291.46825962383
1776,44451.873147141756
1777,300655.05656785326
1778,763968.580443489
1779,282233.3828514989
1780,602986.4417799868
1781,1281437.6005699886
1782,141041.61295641234
1783,593223.6703669255
1784,349657.78253374534
1785,395485.66566029005
1786,301640.93596517586
1787,184928.18266818317
1788,487903.318596775
1789,1587435.1231731512
1790,705759.7318149436
1791,133143.64135348497
1792,452470.97951452615
1793,446372.4619552994
1794,601668.5234901233
1795,741181.2295981587
1796,497985.4380964392
1797,303167.1975015963
1798,557627.8266863874
1799,219912.11717704692
1800,282233.3828514989
1801,258532.74054972586
1802,179550.426169755
1803,613770.599984944
1804,221991.9701382763
1805,505621.3762930765
1806,2919424.1937335497
1807,644789.5822587549
1808,628074.3874513017
1809,658906.9117102773
1810,538304.6116039378
1811,385855.2338389746
1812,307644.2096372307
1813,1905259.8092600284
1814,88058.76787250856
1815,221359.42829752495
1816,393522.2918159536
1817,51378.067835540016
1818,382626.61823811854
1819,368838.4283784391
1820,374762.854309221
1821,384922.9874084069
1822,167771.05086095558
1823,228044.6759589408
1824,387310.06358299084
1825,446275.4255019261
1826,527240.0160642059
1827,100628.65980072033
1828,798792.2714937011
1829,754078.0542772601
1830,1256727.726918673
1831,221807.7656019207
1832,481556.6039653892
1833,221807.7656019207
1834,831269.3054931044
1835,805396.0700598485
1836,545471.8810550738
1837,367544.5518657507
1838,298801.7864944196
1839,613770.599984944
1840,728358.9492214881
1841,519357.9582203793
1842,346237.2884994658
1843,633074.5156683916
1844,356549.19717586506
1845,653943.8411736825
1846,663208.4568119897
1847,1822669.6581474417
1848,527240.0160642059
1849,110656.40535481238
1850,432158.43262880796
1851,425416.0815640397
1852,318090.2001130563
1853,457453.72940832365
1854,164876.96291840807
1855,1196855.8957711812
1856,1701463.3252556412
1857,1802175.8159644555
1858,346000.76259234693
1859,755916.3305563634
1860,786543.1740898902
1861,500565.286471914
1862,253690.460439721
1863,1782383.3323949648
1864,680126.2995922468
1865,312371.114628114
1866,620837.166014459
1867,77670.38779463989
1868,90937.23378601734
1869,385855.2338389746
1870,597175.2816386294
1871,48816.941146610494
1872,615550.5587699928
1873,261826.850437416
1874,397805.9186919311
1875,1997062.059474284
1876,570711.1453078674
1877,166079.82191991623
1878,67044.89398877334
1879,474609.28047346114
1880,247906.60810544807
1881,4067012.160206397
1882,545330.8414610989
1883,384778.9475347834
1884,224373.19067238754
1885,2533608.440893339
1886,568459.7524173036
1887,147748.14632567065
1888,699558.4773551603
1889,600781.3813506959
1890,578726.6088140584
1891,302641.429899587
1892,435152.54790960456
1893,3198832.487377992
1894,404020.6794563635
1895,85295.58093399079
1896,486207.3844199725
1897,485577.49958564097
1898,930577.3140993542
1899,486207.3844199725
1900,673201.2200971289
1901,421715.91864316416
1902,472000.7852641293
1903,1053550.50208705
1904,334537.47538542515
1905,154598.95488665396
1906,287905.96116887464
1907,583843.3497911032
1908,540738.2434896406
1909,3439901.527238182
1910,1863725.2369391848
1911,649029.8922683633
1912,484983.5072892221
1913,476063.7357586793
1914,431579.8168014469
1915,1751937.8537957598
1916,190423.356841312
1917,680126.2995922468
1918,190037.0171208785
1919,197012.58931357463
1920,650716.3549999242
1921,499238.8491397753
1922,727598.5110321188
1923,323267.2125441685
1924,644789.5822587549
1925,228325.72854248615
1926,637493.406849932
1927,432158.43262880796
1928,804512.486751469
1929,205367.2347006281
1930,1809825.9243471024
1931,675024.8163262939
1932,755916.3305563634
1933,728330.3740739169
1934,797825.2512388234
1935,241238.7314180737
1936,248136.8084234222
1937,124558.82343609123
1938,493693.7131324201
1939,136644.34427968963
1940,1658946.1725022306
1941,102130.84458426188
1942,686322.8720971479
1943,203802.7426859635
1944,982418.333839443
1945,189458.5924343034
1946,863581.7306379972
1947,457522.1334030876
1948,202523.91403833975
1949,900259.0776649541
1950,788443.7062651066
1951,731776.517635682
1952,269751.42740547087
1953,3799701.936143293
1954,538824.9446895736
1955,161073.54399357588
1956,361972.8048363002
1957,165487.85910942388
1958,117404.44690037104
1959,902351.9092977933
1960,700374.9782005996
1961,5458533.49611378
1962,2679855.686280556
1963,727396.207422255
1964,1036521.1534065567
1965,5458533.49611378
1966,874761.4346320927
1967,1025308.1619009319
1968,136603.55089720542
1969,318423.0229873144
1970,1039664.2211713297
1971,463429.50199220097
1972,514689.4326401475
1973,931732.0939812207
1974,184759.90911761989
1975,903054.3725106713
1976,666141.9780199338
1977,480861.9932568391
1978,256622.95381247005
1979,373456.1408743854
1980,599179.1238663595
1981,1084716.4288197593
1982,236189.29241840675
1983,1219806.512824081
1984,864993.682586579
1985,113323.28763689843
1986,560364.9806845377
1987,642386.7023046485
1988,535985.444781202
1989,414746.6945001933
1990,87922.74529205248
1991,644789.5822587549
1992,571728.2511754836
1993,252524.46886741527
1994,5458533.49611378
1995,578229.1280921609
1996,1561189.399644102
1997,451434.34395885677
1998,611432.4486063306
1999,580811.7702462174
2000,602986.4417799868
2001,111151.18937194896
2002,5458533.49611378
2003,349657.78253374534
2004,661945.7961764978
2005,230215.52797978045
2006,247328.67173275596
2007,258128.36708514727
2008,438071.14549808955
2009,573431.4321397564
2010,667927.52954135
2011,168451.6395919908
2012,114529.23630843098
2013,451948.7984260977
2014,288018.46940234257
2015,804512.486751469
2016,523902.75584074575
2017,546266.6311308913
2018,454680.88702186797
2019,627129.7242599863
2020,464853.84904165386
2021,1678939.8496901572
2022,1155971.8343553336
2023,5458533.49611378
2024,195077.4847270902
2025,614500.3997484312
2026,274585.10310827673
2027,546266.6311308913
2028,382925.1881028448
2029,628074.3874513017
2030,404656.9838736587
2031,367484.1073048777
2032,138539.92895607906
2033,366585.7107672379
2034,202433.95839248347
2035,310046.7679176615
2036,286887.2666766451
2037,477861.692168365
2038,420782.82226458663
2039,875786.5429945611
2040,533760.4486918969
2041,546266.6311308913
2042,476017.54368209396
2043,757767.9124952805
2044,318877.6164542189
2045,1155979.1933028223
2046,782443.9618140156
2047,215352.1248076833
2048,5458533.49611378
2049,182604.61593091654
2050,746843.3558443452
2051,860012.0261840528
2052,730972.1924170185
2053,464853.84904165386
2054,879650.2175111617
2055,420157.85152778024
2056,417866.08843093534
2057,763968.580443489
2058,296033.9744881433
2059,513655.61766120873
2060,5458533.49611378
2061,571018.7629070189
2062,213584.80304178662
2063,634010.4079893976
2064,534580.1929995681
2065,156791.91341887153
2066,239584.59440856727
2067,798792.2714937011
2068,479966.78425470623
2069,471673.09335486684
2070,715031.0400263161
2071,757767.9124952805
2072,345163.7052787859
2073,741181.2295981587
2074,569500.2326108802
2075,758425.1410289648
2076,627129.7242599863
2077,198411.71090117565
2078,221824.89864803542
2079,654619.7399774248
2080,650544.4029215972
2081,171405.5964020472
2082,418310.10177648
2083,649029.8922683633
2084,343492.51177356
2085,516221.1677021676
2086,114430.471810969
2087,238960.96551826797
2088,422680.20114291913
2089,116069.72418594013
2090,1117666.8645837472
2091,346967.797775835
2092,487903.318596775
2093,198761.31831045306
2094,522506.4252858356
2095,1369192.3471486433
2096,522506.4252858356
2097,61111.32909008483
2098,780839.7447082608
2099,170193.1690180029
2100,158341.10441217662
2101,872411.5636444025
2102,731776.517635682
2103,741181.2295981587
2104,631992.9365216788
2105,464853.84904165386
2106,731136.9081284542
2107,473444.7500249568
2108,245068.14851403632
2109,214164.91148900325
2110,287187.40627677884
2111,281561.0379065885
2112,583587.065558734
2113,778387.276892415
2114,216220.74799793574
2115,763968.580443489
2116,347081.8421223256
2117,324494.5208741685
2118,617700.8551470884
2119,403014.5606484381
2120,370317.15322092077
2121,94332.59318680543
2122,864529.607603628
2123,556885.2393465014
2124,464765.752749153
2125,704810.0734904874
2126,145345.03828107138
2127,1037550.8216124444
2128,375909.19830339693
